Country code,State,Postcode,City,Rate %,Tax name,Priority,Compound,Shipping,Tax class
US,NY,11721,,8.63,NY11721,1,0,1,
US,NY,11722,,8.63,NY11722,1,0,1,
US,NY,11724,,8.63,NY11724,1,0,1,
US,NY,11725,,8.63,NY11725,1,0,1,
US,NY,11726,,8.63,NY11726,1,0,1,
US,NY,11727,,8.63,NY11727,1,0,1,
US,NY,11729,,8.63,NY11729,1,0,1,
US,NY,11730,,8.63,NY11730,1,0,1,
US,NY,11731,,8.63,NY11731,1,0,1,
US,NY,11732,,8.63,NY11732,1,0,1,
US,NY,11733,,8.63,NY11733,1,0,1,
US,NY,11735,,8.63,NY11735,1,0,1,
US,NY,11737,,8.63,NY11737,1,0,1,
US,NY,11738,,8.63,NY11738,1,0,1,
US,NY,11739,,8.63,NY11739,1,0,1,
US,NY,11740,,8.63,NY11740,1,0,1,
US,NY,11741,,8.63,NY11741,1,0,1,
US,NY,11742,,8.63,NY11742,1,0,1,
US,NY,11743,,8.63,NY11743,1,0,1,
US,NY,11746,,8.63,NY11746,1,0,1,
US,NY,11747,,8.63,NY11747,1,0,1,
US,NY,11749,,8.63,NY11749,1,0,1,
US,NY,11751,,8.63,NY11751,1,0,1,
US,NY,11752,,8.63,NY11752,1,0,1,
US,NY,11753,,8.63,NY11753,1,0,1,
US,NY,11754,,8.63,NY11754,1,0,1,
US,NY,11755,,8.63,NY11755,1,0,1,
US,NY,11756,,8.63,NY11756,1,0,1,
US,NY,11757,,8.63,NY11757,1,0,1,
US,NY,11758,,8.63,NY11758,1,0,1,
US,NY,11760,,8.63,NY11760,1,0,1,
US,NY,11762,,8.63,NY11762,1,0,1,
US,NY,11763,,8.63,NY11763,1,0,1,
US,NY,11764,,8.63,NY11764,1,0,1,
US,NY,11765,,8.63,NY11765,1,0,1,
US,NY,11766,,8.63,NY11766,1,0,1,
US,NY,11767,,8.63,NY11767,1,0,1,
US,NY,11768,,8.63,NY11768,1,0,1,
US,NY,11769,,8.63,NY11769,1,0,1,
US,NY,11770,,8.63,NY11770,1,0,1,
US,NY,11771,,8.63,NY11771,1,0,1,
US,NY,11772,,8.63,NY11772,1,0,1,
US,NY,11773,,8.63,NY11773,1,0,1,
US,NY,11775,,8.63,NY11775,1,0,1,
US,NY,11776,,8.63,NY11776,1,0,1,
US,NY,11777,,8.63,NY11777,1,0,1,
US,NY,11778,,8.63,NY11778,1,0,1,
US,NY,11779,,8.63,NY11779,1,0,1,
US,NY,11780,,8.63,NY11780,1,0,1,
US,NY,11782,,8.63,NY11782,1,0,1,
US,NY,11783,,8.63,NY11783,1,0,1,
US,NY,11784,,8.63,NY11784,1,0,1,
US,NY,11786,,8.63,NY11786,1,0,1,
US,NY,11787,,8.63,NY11787,1,0,1,
US,NY,11788,,8.63,NY11788,1,0,1,
US,NY,11789,,8.63,NY11789,1,0,1,
US,NY,11790,,8.63,NY11790,1,0,1,
US,NY,11791,,8.63,NY11791,1,0,1,
US,NY,11792,,8.63,NY11792,1,0,1,
US,NY,11793,,8.63,NY11793,1,0,1,
US,NY,11794,,8.63,NY11794,1,0,1,
US,NY,11795,,8.63,NY11795,1,0,1,
US,NY,11796,,8.63,NY11796,1,0,1,
US,NY,11797,,8.63,NY11797,1,0,1,
US,NY,11798,,8.63,NY11798,1,0,1,
US,NY,11801,,8.63,NY11801,1,0,1,
US,NY,11802,,8.63,NY11802,1,0,1,
US,NY,11803,,8.63,NY11803,1,0,1,
US,NY,11804,,8.63,NY11804,1,0,1,
US,NY,11815,,8.63,NY11815,1,0,1,
US,NY,11853,,8.63,NY11853,1,0,1,
US,NY,11901,,8.63,NY11901,1,0,1,
US,NY,11930,,8.63,NY11930,1,0,1,
US,NY,11931,,8.63,NY11931,1,0,1,
US,NY,11932,,8.63,NY11932,1,0,1,
US,NY,11933,,8.63,NY11933,1,0,1,
US,NY,11934,,8.63,NY11934,1,0,1,
US,NY,11935,,8.63,NY11935,1,0,1,
US,NY,11937,,8.63,NY11937,1,0,1,
US,NY,11939,,8.63,NY11939,1,0,1,
US,NY,11940,,8.63,NY11940,1,0,1,
US,NY,11941,,8.63,NY11941,1,0,1,
US,NY,11942,,8.63,NY11942,1,0,1,
US,NY,11944,,8.63,NY11944,1,0,1,
US,NY,11946,,8.63,NY11946,1,0,1,
US,NY,11947,,8.63,NY11947,1,0,1,
US,NY,11948,,8.63,NY11948,1,0,1,
US,NY,11949,,8.63,NY11949,1,0,1,
US,NY,11950,,8.63,NY11950,1,0,1,
US,NY,11951,,8.63,NY11951,1,0,1,
US,NY,11952,,8.63,NY11952,1,0,1,
US,NY,11953,,8.63,NY11953,1,0,1,
US,NY,11954,,8.63,NY11954,1,0,1,
US,NY,11955,,8.63,NY11955,1,0,1,
US,NY,11956,,8.63,NY11956,1,0,1,
US,NY,11957,,8.63,NY11957,1,0,1,
US,NY,11958,,8.63,NY11958,1,0,1,
US,NY,11959,,8.63,NY11959,1,0,1,
US,NY,11960,,8.63,NY11960,1,0,1,
US,NY,11961,,8.63,NY11961,1,0,1,
US,NY,11962,,8.63,NY11962,1,0,1,
US,NY,11963,,8.63,NY11963,1,0,1,
US,NY,11964,,8.63,NY11964,1,0,1,
US,NY,11965,,8.63,NY11965,1,0,1,
US,NY,11967,,8.63,NY11967,1,0,1,
US,NY,11968,,8.63,NY11968,1,0,1,
US,NY,11969,,8.63,NY11969,1,0,1,
US,NY,11970,,8.63,NY11970,1,0,1,
US,NY,11971,,8.63,NY11971,1,0,1,
US,NY,11972,,8.63,NY11972,1,0,1,
US,NY,11973,,8.63,NY11973,1,0,1,
US,NY,11975,,8.63,NY11975,1,0,1,
US,NY,11976,,8.63,NY11976,1,0,1,
US,NY,11977,,8.63,NY11977,1,0,1,
US,NY,11978,,8.63,NY11978,1,0,1,
US,NY,11980,,8.63,NY11980,1,0,1,
US,NY,12007,,8,NY12007,1,0,1,
US,NY,12008,,8,NY12008,1,0,1,
US,NY,12009,,8,NY12009,1,0,1,
US,NY,12010,,8,NY12010,1,0,1,
US,NY,12015,,8,NY12015,1,0,1,
US,NY,12016,,8,NY12016,1,0,1,
US,NY,12017,,8,NY12017,1,0,1,
US,NY,12018,,8,NY12018,1,0,1,
US,NY,12019,,8,NY12019,1,0,1,
US,NY,12020,,7,NY12020,1,0,1,
US,NY,12022,,8,NY12022,1,0,1,
US,NY,12023,,8,NY12023,1,0,1,
US,NY,12024,,8,NY12024,1,0,1,
US,NY,12025,,8,NY12025,1,0,1,
US,NY,12027,,8,NY12027,1,0,1,
US,NY,12028,,8,NY12028,1,0,1,
US,NY,12029,,8,NY12029,1,0,1,
US,NY,12031,,8,NY12031,1,0,1,
US,NY,12032,,8,NY12032,1,0,1,
US,NY,12033,,8,NY12033,1,0,1,
US,NY,12035,,8,NY12035,1,0,1,
US,NY,12036,,8,NY12036,1,0,1,
US,NY,12037,,8,NY12037,1,0,1,
US,NY,12040,,8,NY12040,1,0,1,
US,NY,12041,,8,NY12041,1,0,1,
US,NY,12042,,8,NY12042,1,0,1,
US,NY,12043,,8,NY12043,1,0,1,
US,NY,12045,,8,NY12045,1,0,1,
US,NY,12046,,8,NY12046,1,0,1,
US,NY,12047,,8,NY12047,1,0,1,
US,NY,12050,,8,NY12050,1,0,1,
US,NY,12051,,8,NY12051,1,0,1,
US,NY,12052,,8,NY12052,1,0,1,
US,NY,12053,,8,NY12053,1,0,1,
US,NY,12054,,8,NY12054,1,0,1,
US,NY,12055,,8,NY12055,1,0,1,
US,NY,12056,,8,NY12056,1,0,1,
US,NY,12057,,8,NY12057,1,0,1,
US,NY,12058,,8,NY12058,1,0,1,
US,NY,12059,,8,NY12059,1,0,1,
US,NY,12060,,8,NY12060,1,0,1,
US,NY,12061,,8,NY12061,1,0,1,
US,NY,12062,,8,NY12062,1,0,1,
US,NY,12063,,8,NY12063,1,0,1,
US,NY,12064,,8,NY12064,1,0,1,
US,NY,12065,,7,NY12065,1,0,1,
US,NY,12066,,8,NY12066,1,0,1,
US,NY,12067,,8,NY12067,1,0,1,
US,NY,12068,,8,NY12068,1,0,1,
US,NY,12069,,8,NY12069,1,0,1,
US,NY,12070,,8,NY12070,1,0,1,
US,NY,12071,,8,NY12071,1,0,1,
US,NY,12072,,8,NY12072,1,0,1,
US,NY,12073,,8,NY12073,1,0,1,
US,NY,12074,,8,NY12074,1,0,1,
US,NY,12075,,8,NY12075,1,0,1,
US,NY,12076,,8,NY12076,1,0,1,
US,NY,12077,,8,NY12077,1,0,1,
US,NY,12078,,8,NY12078,1,0,1,
US,NY,12082,,8,NY12082,1,0,1,
US,NY,12083,,8,NY12083,1,0,1,
US,NY,12084,,8,NY12084,1,0,1,
US,NY,12085,,8,NY12085,1,0,1,
US,NY,12086,,8,NY12086,1,0,1,
US,NY,12087,,8,NY12087,1,0,1,
US,NY,12089,,8,NY12089,1,0,1,
US,NY,12090,,8,NY12090,1,0,1,
US,NY,12092,,8,NY12092,1,0,1,
US,NY,12093,,8,NY12093,1,0,1,
US,NY,12094,,8,NY12094,1,0,1,
US,NY,12095,,8,NY12095,1,0,1,
US,NY,12106,,8,NY12106,1,0,1,
US,NY,12107,,8,NY12107,1,0,1,
US,NY,12108,,8,NY12108,1,0,1,
US,NY,12110,,8,NY12110,1,0,1,
US,NY,12115,,8,NY12115,1,0,1,
US,NY,12116,,8,NY12116,1,0,1,
US,NY,12117,,8,NY12117,1,0,1,
US,NY,12118,,8,NY12118,1,0,1,
US,NY,12120,,8,NY12120,1,0,1,
US,NY,12121,,8,NY12121,1,0,1,
US,NY,12122,,8,NY12122,1,0,1,
US,NY,12123,,8,NY12123,1,0,1,
US,NY,12124,,8,NY12124,1,0,1,
US,NY,12125,,8,NY12125,1,0,1,
US,NY,12128,,8,NY12128,1,0,1,
US,NY,12130,,8,NY12130,1,0,1,
US,NY,12131,,8,NY12131,1,0,1,
US,NY,12132,,8,NY12132,1,0,1,
US,NY,12133,,8,NY12133,1,0,1,
US,NY,12134,,8,NY12134,1,0,1,
US,NY,12136,,8,NY12136,1,0,1,
US,NY,12137,,8,NY12137,1,0,1,
US,NY,12138,,8,NY12138,1,0,1,
US,NY,12139,,8,NY12139,1,0,1,
US,NY,12140,,8,NY12140,1,0,1,
US,NY,12141,,8,NY12141,1,0,1,
US,NY,12143,,8,NY12143,1,0,1,
US,NY,12144,,8,NY12144,1,0,1,
US,NY,12147,,8,NY12147,1,0,1,
US,NY,12148,,7,NY12148,1,0,1,
US,NY,12149,,8,NY12149,1,0,1,
US,NY,12150,,8,NY12150,1,0,1,
US,NY,12151,,7,NY12151,1,0,1,
US,NY,12153,,8,NY12153,1,0,1,
US,NY,12154,,8,NY12154,1,0,1,
US,NY,12155,,8,NY12155,1,0,1,
US,NY,12156,,8,NY12156,1,0,1,
US,NY,12157,,8,NY12157,1,0,1,
US,NY,12158,,8,NY12158,1,0,1,
US,NY,12159,,8,NY12159,1,0,1,
US,NY,12160,,8,NY12160,1,0,1,
US,NY,12161,,8,NY12161,1,0,1,
US,NY,12164,,8,NY12164,1,0,1,
US,NY,12165,,8,NY12165,1,0,1,
US,NY,12166,,8,NY12166,1,0,1,
US,NY,12167,,8,NY12167,1,0,1,
US,NY,12168,,8,NY12168,1,0,1,
US,NY,12169,,8,NY12169,1,0,1,
US,NY,12170,,7,NY12170,1,0,1,
US,NY,12172,,8,NY12172,1,0,1,
US,NY,12173,,8,NY12173,1,0,1,
US,NY,12174,,8,NY12174,1,0,1,
US,NY,12175,,8,NY12175,1,0,1,
US,NY,12176,,8,NY12176,1,0,1,
US,NY,12177,,8,NY12177,1,0,1,
US,NY,12180,,8,NY12180,1,0,1,
US,NY,12181,,8,NY12181,1,0,1,
US,NY,12182,,8,NY12182,1,0,1,
US,NY,12183,,8,NY12183,1,0,1,
US,NY,12184,,8,NY12184,1,0,1,
US,NY,12185,,8,NY12185,1,0,1,
US,NY,12186,,8,NY12186,1,0,1,
US,NY,12187,,8,NY12187,1,0,1,
US,NY,12188,,7,NY12188,1,0,1,
US,NY,12189,,8,NY12189,1,0,1,
US,NY,12190,,8,NY12190,1,0,1,
US,NY,12192,,8,NY12192,1,0,1,
US,NY,12193,,8,NY12193,1,0,1,
US,NY,12194,,8,NY12194,1,0,1,
US,NY,12195,,8,NY12195,1,0,1,
US,NY,12196,,8,NY12196,1,0,1,
US,NY,12197,,8,NY12197,1,0,1,
US,NY,12198,,8,NY12198,1,0,1,
US,NY,12201,,8,NY12201,1,0,1,
US,NY,12202,,8,NY12202,1,0,1,
US,NY,12203,,8,NY12203,1,0,1,
US,NY,12204,,8,NY12204,1,0,1,
US,NY,12205,,8,NY12205,1,0,1,
US,NY,12206,,8,NY12206,1,0,1,
US,NY,12207,,8,NY12207,1,0,1,
US,NY,12208,,8,NY12208,1,0,1,
US,NY,12209,,8,NY12209,1,0,1,
US,NY,12210,,8,NY12210,1,0,1,
US,NY,12211,,8,NY12211,1,0,1,
US,NY,12212,,8,NY12212,1,0,1,
US,NY,12214,,8,NY12214,1,0,1,
US,NY,12220,,8,NY12220,1,0,1,
US,NY,12222,,8,NY12222,1,0,1,
US,NY,12223,,8,NY12223,1,0,1,
US,NY,12224,,8,NY12224,1,0,1,
US,NY,12225,,8,NY12225,1,0,1,
US,NY,12226,,8,NY12226,1,0,1,
US,NY,12227,,8,NY12227,1,0,1,
US,NY,12228,,8,NY12228,1,0,1,
US,NY,12229,,8,NY12229,1,0,1,
US,NY,12230,,8,NY12230,1,0,1,
US,NY,12231,,8,NY12231,1,0,1,
US,NY,12232,,8,NY12232,1,0,1,
US,NY,12233,,8,NY12233,1,0,1,
US,NY,12234,,8,NY12234,1,0,1,
US,NY,12235,,8,NY12235,1,0,1,
US,NY,12236,,8,NY12236,1,0,1,
US,NY,12237,,8,NY12237,1,0,1,
US,NY,12238,,8,NY12238,1,0,1,
US,NY,12239,,8,NY12239,1,0,1,
US,NY,12240,,8,NY12240,1,0,1,
US,NY,12241,,8,NY12241,1,0,1,
US,NY,12242,,8,NY12242,1,0,1,
US,NY,12243,,8,NY12243,1,0,1,
US,NY,12244,,8,NY12244,1,0,1,
US,NY,12245,,8,NY12245,1,0,1,
US,NY,12246,,8,NY12246,1,0,1,
US,NY,12247,,8,NY12247,1,0,1,
US,NY,12248,,8,NY12248,1,0,1,
US,NY,12249,,8,NY12249,1,0,1,
US,NY,12250,,8,NY12250,1,0,1,
US,NY,12255,,8,NY12255,1,0,1,
US,NY,12257,,8,NY12257,1,0,1,
US,NY,12260,,8,NY12260,1,0,1,
US,NY,12261,,8,NY12261,1,0,1,
US,NY,12288,,8,NY12288,1,0,1,
US,NY,12301,,8,NY12301,1,0,1,
US,NY,12302,,8,NY12302,1,0,1,
US,NY,12303,,8,NY12303,1,0,1,
US,NY,12304,,8,NY12304,1,0,1,
US,NY,12305,,8,NY12305,1,0,1,
US,NY,12306,,8,NY12306,1,0,1,
US,NY,12307,,8,NY12307,1,0,1,
US,NY,12308,,8,NY12308,1,0,1,
US,NY,12309,,8,NY12309,1,0,1,
US,NY,12325,,8,NY12325,1,0,1,
US,NY,12345,,8,NY12345,1,0,1,
US,NY,12401,,8,NY12401,1,0,1,
US,NY,12402,,8,NY12402,1,0,1,
US,NY,12404,,8,NY12404,1,0,1,
US,NY,12405,,8,NY12405,1,0,1,
US,NY,12406,,8,NY12406,1,0,1,
US,NY,12407,,8,NY12407,1,0,1,
US,NY,12409,,8,NY12409,1,0,1,
US,NY,12410,,8,NY12410,1,0,1,
US,NY,12411,,8,NY12411,1,0,1,
US,NY,12412,,8,NY12412,1,0,1,
US,NY,12413,,8,NY12413,1,0,1,
US,NY,12414,,8,NY12414,1,0,1,
US,NY,12416,,8,NY12416,1,0,1,
US,NY,12417,,8,NY12417,1,0,1,
US,NY,12418,,8,NY12418,1,0,1,
US,NY,12419,,8,NY12419,1,0,1,
US,NY,12420,,8,NY12420,1,0,1,
US,NY,12421,,8,NY12421,1,0,1,
US,NY,12422,,8,NY12422,1,0,1,
US,NY,12423,,8,NY12423,1,0,1,
US,NY,12424,,8,NY12424,1,0,1,
US,NY,12427,,8,NY12427,1,0,1,
US,NY,12428,,8,NY12428,1,0,1,
US,NY,12429,,8,NY12429,1,0,1,
US,NY,12430,,8,NY12430,1,0,1,
US,NY,12431,,8,NY12431,1,0,1,
US,NY,12432,,8,NY12432,1,0,1,
US,NY,12433,,8,NY12433,1,0,1,
US,NY,12434,,8,NY12434,1,0,1,
US,NY,12435,,8,NY12435,1,0,1,
US,NY,12436,,8,NY12436,1,0,1,
US,NY,12438,,8,NY12438,1,0,1,
US,NY,12439,,8,NY12439,1,0,1,
US,NY,12440,,8,NY12440,1,0,1,
US,NY,12441,,8,NY12441,1,0,1,
US,NY,12442,,8,NY12442,1,0,1,
US,NY,12443,,8,NY12443,1,0,1,
US,NY,12444,,8,NY12444,1,0,1,
US,NY,12446,,8,NY12446,1,0,1,
US,NY,12448,,8,NY12448,1,0,1,
US,NY,12449,,8,NY12449,1,0,1,
US,NY,12450,,8,NY12450,1,0,1,
US,NY,12451,,8,NY12451,1,0,1,
US,NY,12452,,8,NY12452,1,0,1,
US,NY,12453,,8,NY12453,1,0,1,
US,NY,12454,,8,NY12454,1,0,1,
US,NY,12455,,8,NY12455,1,0,1,
US,NY,12456,,8,NY12456,1,0,1,
US,NY,12457,,8,NY12457,1,0,1,
US,NY,12458,,8,NY12458,1,0,1,
US,NY,12459,,8,NY12459,1,0,1,
US,NY,12460,,8,NY12460,1,0,1,
US,NY,12461,,8,NY12461,1,0,1,
US,NY,12463,,8,NY12463,1,0,1,
US,NY,12464,,8,NY12464,1,0,1,
US,NY,12465,,8,NY12465,1,0,1,
US,NY,12466,,8,NY12466,1,0,1,
US,NY,12468,,8,NY12468,1,0,1,
US,NY,12469,,8,NY12469,1,0,1,
US,NY,12470,,8,NY12470,1,0,1,
US,NY,12471,,8,NY12471,1,0,1,
US,NY,12472,,8,NY12472,1,0,1,
US,NY,12473,,8,NY12473,1,0,1,
US,NY,12474,,8,NY12474,1,0,1,
US,NY,12475,,8,NY12475,1,0,1,
US,NY,12477,,8,NY12477,1,0,1,
US,NY,12480,,8,NY12480,1,0,1,
US,NY,12481,,8,NY12481,1,0,1,
US,NY,12482,,8,NY12482,1,0,1,
US,NY,12483,,8,NY12483,1,0,1,
US,NY,12484,,8,NY12484,1,0,1,
US,NY,12485,,8,NY12485,1,0,1,
US,NY,12486,,8,NY12486,1,0,1,
US,NY,12487,,8,NY12487,1,0,1,
US,NY,12489,,8,NY12489,1,0,1,
US,NY,12490,,8,NY12490,1,0,1,
US,NY,12491,,8,NY12491,1,0,1,
US,NY,12492,,8,NY12492,1,0,1,
US,NY,12493,,8,NY12493,1,0,1,
US,NY,12494,,8,NY12494,1,0,1,
US,NY,12495,,8,NY12495,1,0,1,
US,NY,12496,,8,NY12496,1,0,1,
US,NY,12498,,8,NY12498,1,0,1,
US,NY,12501,,8.13,NY12501,1,0,1,
US,NY,12502,,8,NY12502,1,0,1,
US,NY,12503,,8,NY12503,1,0,1,
US,NY,12504,,8.13,NY12504,1,0,1,
US,NY,12506,,8.13,NY12506,1,0,1,
US,NY,12507,,8.13,NY12507,1,0,1,
US,NY,12508,,8.13,NY12508,1,0,1,
US,NY,12510,,8.13,NY12510,1,0,1,
US,NY,12511,,8.13,NY12511,1,0,1,
US,NY,12512,,8.13,NY12512,1,0,1,
US,NY,12513,,8,NY12513,1,0,1,
US,NY,12514,,8.13,NY12514,1,0,1,
US,NY,12515,,8,NY12515,1,0,1,
US,NY,12516,,8,NY12516,1,0,1,
US,NY,12517,,8,NY12517,1,0,1,
US,NY,12518,,8.13,NY12518,1,0,1,
US,NY,12520,,8.13,NY12520,1,0,1,
US,NY,12521,,8,NY12521,1,0,1,
US,NY,12522,,8.13,NY12522,1,0,1,
US,NY,12523,,8,NY12523,1,0,1,
US,NY,12524,,8.38,NY12524,1,0,1,
US,NY,12525,,8,NY12525,1,0,1,
US,NY,12526,,8.13,NY12526,1,0,1,
US,NY,12527,,8.13,NY12527,1,0,1,
US,NY,12528,,8,NY12528,1,0,1,
US,NY,12529,,8,NY12529,1,0,1,
US,NY,12530,,8,NY12530,1,0,1,
US,NY,12531,,8.38,NY12531,1,0,1,
US,NY,12533,,8.38,NY12533,1,0,1,
US,NY,12534,,8,NY12534,1,0,1,
US,NY,12537,,8.13,NY12537,1,0,1,
US,NY,12538,,8.13,NY12538,1,0,1,
US,NY,12540,,8.13,NY12540,1,0,1,
US,NY,12541,,8,NY12541,1,0,1,
US,NY,12542,,8.13,NY12542,1,0,1,
US,NY,12543,,8.13,NY12543,1,0,1,
US,NY,12544,,8,NY12544,1,0,1,
US,NY,12545,,8.13,NY12545,1,0,1,
US,NY,12546,,8.13,NY12546,1,0,1,
US,NY,12547,,8,NY12547,1,0,1,
US,NY,12548,,8,NY12548,1,0,1,
US,NY,12549,,8.13,NY12549,1,0,1,
US,NY,12550,,8.13,NY12550,1,0,1,
US,NY,12551,,8.13,NY12551,1,0,1,
US,NY,12552,,8.13,NY12552,1,0,1,
US,NY,12553,,8.13,NY12553,1,0,1,
US,NY,12555,,8.13,NY12555,1,0,1,
US,NY,12561,,8,NY12561,1,0,1,
US,NY,12563,,8.38,NY12563,1,0,1,
US,NY,12564,,8.38,NY12564,1,0,1,
US,NY,12565,,8,NY12565,1,0,1,
US,NY,12566,,8.13,NY12566,1,0,1,
US,NY,12567,,8.13,NY12567,1,0,1,
US,NY,12568,,8,NY12568,1,0,1,
US,NY,12569,,8.13,NY12569,1,0,1,
US,NY,12570,,8.13,NY12570,1,0,1,
US,NY,12571,,8.13,NY12571,1,0,1,
US,NY,12572,,8.13,NY12572,1,0,1,
US,NY,12574,,8.13,NY12574,1,0,1,
US,NY,12575,,8.13,NY12575,1,0,1,
US,NY,12577,,8.13,NY12577,1,0,1,
US,NY,12578,,8.13,NY12578,1,0,1,
US,NY,12580,,8.13,NY12580,1,0,1,
US,NY,12581,,8.13,NY12581,1,0,1,
US,NY,12582,,8.38,NY12582,1,0,1,
US,NY,12583,,8.13,NY12583,1,0,1,
US,NY,12584,,8.13,NY12584,1,0,1,
US,NY,12585,,8.13,NY12585,1,0,1,
US,NY,12586,,8.13,NY12586,1,0,1,
US,NY,12588,,8,NY12588,1,0,1,
US,NY,12589,,8.13,NY12589,1,0,1,
US,NY,12590,,8.13,NY12590,1,0,1,
US,NY,12592,,8.13,NY12592,1,0,1,
US,NY,12594,,8.13,NY12594,1,0,1,
US,NY,12601,,8.13,NY12601,1,0,1,
US,NY,12602,,8.13,NY12602,1,0,1,
US,NY,12603,,8.13,NY12603,1,0,1,
US,NY,12604,,8.13,NY12604,1,0,1,
US,NY,12701,,8,NY12701,1,0,1,
US,NY,12719,,8,NY12719,1,0,1,
US,NY,12720,,8,NY12720,1,0,1,
US,NY,12721,,8.13,NY12721,1,0,1,
US,NY,12722,,8,NY12722,1,0,1,
US,NY,12723,,8,NY12723,1,0,1,
US,NY,12724,,8,NY12724,1,0,1,
US,NY,12725,,8,NY12725,1,0,1,
US,NY,12726,,8,NY12726,1,0,1,
US,NY,12727,,8,NY12727,1,0,1,
US,NY,12729,,8.13,NY12729,1,0,1,
US,NY,12732,,8,NY12732,1,0,1,
US,NY,12733,,8,NY12733,1,0,1,
US,NY,12734,,8,NY12734,1,0,1,
US,NY,12736,,8,NY12736,1,0,1,
US,NY,12737,,8,NY12737,1,0,1,
US,NY,12738,,8,NY12738,1,0,1,
US,NY,12740,,8,NY12740,1,0,1,
US,NY,12741,,8,NY12741,1,0,1,
US,NY,12742,,8,NY12742,1,0,1,
US,NY,12743,,8,NY12743,1,0,1,
US,NY,12745,,8,NY12745,1,0,1,
US,NY,12746,,8.13,NY12746,1,0,1,
US,NY,12747,,8,NY12747,1,0,1,
US,NY,12748,,8,NY12748,1,0,1,
US,NY,12749,,8,NY12749,1,0,1,
US,NY,12750,,8,NY12750,1,0,1,
US,NY,12751,,8,NY12751,1,0,1,
US,NY,12752,,8,NY12752,1,0,1,
US,NY,12754,,8,NY12754,1,0,1,
US,NY,12758,,8,NY12758,1,0,1,
US,NY,12759,,8,NY12759,1,0,1,
US,NY,12760,,8,NY12760,1,0,1,
US,NY,12762,,8,NY12762,1,0,1,
US,NY,12763,,8,NY12763,1,0,1,
US,NY,12764,,8,NY12764,1,0,1,
US,NY,12765,,8,NY12765,1,0,1,
US,NY,12766,,8,NY12766,1,0,1,
US,NY,12767,,8,NY12767,1,0,1,
US,NY,12768,,8,NY12768,1,0,1,
US,NY,12769,,8,NY12769,1,0,1,
US,NY,12770,,8,NY12770,1,0,1,
US,NY,12771,,8.13,NY12771,1,0,1,
US,NY,12775,,8,NY12775,1,0,1,
US,NY,12776,,8,NY12776,1,0,1,
US,NY,12777,,8.13,NY12777,1,0,1,
US,NY,12778,,8,NY12778,1,0,1,
US,NY,12779,,8,NY12779,1,0,1,
US,NY,12780,,8.13,NY12780,1,0,1,
US,NY,12781,,8,NY12781,1,0,1,
US,NY,12783,,8,NY12783,1,0,1,
US,NY,12784,,8,NY12784,1,0,1,
US,NY,12785,,8.13,NY12785,1,0,1,
US,NY,12786,,8,NY12786,1,0,1,
US,NY,12787,,8,NY12787,1,0,1,
US,NY,12788,,8,NY12788,1,0,1,
US,NY,12789,,8,NY12789,1,0,1,
US,NY,12790,,8.13,NY12790,1,0,1,
US,NY,12791,,8,NY12791,1,0,1,
US,NY,12792,,8,NY12792,1,0,1,
US,NY,12801,,7,NY12801,1,0,1,
US,NY,12803,,7,NY12803,1,0,1,
US,NY,12804,,7,NY12804,1,0,1,
US,NY,12808,,7,NY12808,1,0,1,
US,NY,12809,,7,NY12809,1,0,1,
US,NY,12810,,7,NY12810,1,0,1,
US,NY,12811,,7,NY12811,1,0,1,
US,NY,12812,,8,NY12812,1,0,1,
US,NY,12814,,7,NY12814,1,0,1,
US,NY,12815,,7,NY12815,1,0,1,
US,NY,12816,,7,NY12816,1,0,1,
US,NY,12817,,7,NY12817,1,0,1,
US,NY,12819,,7,NY12819,1,0,1,
US,NY,12820,,7,NY12820,1,0,1,
US,NY,12821,,7,NY12821,1,0,1,
US,NY,12822,,7,NY12822,1,0,1,
US,NY,12823,,7,NY12823,1,0,1,
US,NY,12824,,7,NY12824,1,0,1,
US,NY,12827,,7,NY12827,1,0,1,
US,NY,12828,,7,NY12828,1,0,1,
US,NY,12831,,7,NY12831,1,0,1,
US,NY,12832,,7,NY12832,1,0,1,
US,NY,12833,,7,NY12833,1,0,1,
US,NY,12834,,7,NY12834,1,0,1,
US,NY,12835,,7,NY12835,1,0,1,
US,NY,12836,,8,NY12836,1,0,1,
US,NY,12837,,7,NY12837,1,0,1,
US,NY,12838,,7,NY12838,1,0,1,
US,NY,12839,,7,NY12839,1,0,1,
US,NY,12841,,7,NY12841,1,0,1,
US,NY,12842,,8,NY12842,1,0,1,
US,NY,12843,,7,NY12843,1,0,1,
US,NY,12844,,7,NY12844,1,0,1,
US,NY,12845,,7,NY12845,1,0,1,
US,NY,12846,,7,NY12846,1,0,1,
US,NY,12847,,8,NY12847,1,0,1,
US,NY,12848,,7,NY12848,1,0,1,
US,NY,12849,,7,NY12849,1,0,1,
US,NY,12850,,7,NY12850,1,0,1,
US,NY,12851,,8,NY12851,1,0,1,
US,NY,12852,,8,NY12852,1,0,1,
US,NY,12853,,8,NY12853,1,0,1,
US,NY,12854,,7,NY12854,1,0,1,
US,NY,12855,,8,NY12855,1,0,1,
US,NY,12856,,7,NY12856,1,0,1,
US,NY,12857,,8,NY12857,1,0,1,
US,NY,12858,,8,NY12858,1,0,1,
US,NY,12859,,7,NY12859,1,0,1,
US,NY,12860,,7,NY12860,1,0,1,
US,NY,12861,,8,NY12861,1,0,1,
US,NY,12862,,7,NY12862,1,0,1,
